Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,26649.637724155,28224.0951563146,30593.9511738646,31515.5292103443,30697.5383861641,32550.136489179,35142.4879344543,36730.796195815,38403.7777145477,40315.3739510191,42432.1619740441,43734.1980702999,46160.429791493,48537.5668888343,48359.0011950597,46109.2299946609,49770.5642374739,48825.8441873536,50562.3633144379,54074.6928519479
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6090243902439,82.3848780487805,82.3668292682927,82.3404878048781,82.7751219512195,82.9575609756098,83.4119512195122,83.450243902439,83.8312195121951,83.9356097560976,84.2526829268293,84.2114634146342,84.6956097560976,84.869756097561,85.1558536585366,85.4963414634146,85.5326829268293,83.6609756097561,85.2473170731707,..
"Hong Kong SAR, China",HKG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.4,9.6,10.2,11.3,11.8,12.6,13.5,12.8,8,8.6,8.2,8.3,7.6,7.2,7,5.8,5,4.4,4.4,..
"Hong Kong SAR, China",HKG,Population growth (annual %),SP.POP.GROW,0.436871406105885,0.642270482876128,0.859633272217027,0.598238786949717,0.215353334344996,0.734446396338105,0.672543291818633,1.1039579972368,0.401982535858444,0.702370950536049,0.851197911086988,0.619366345332479,0.768513877614955,0.800230596967774,0.739283471323064,-0.358932661902885,-0.91177674914823,-0.907914524343304,2.55352466697343,-0.159360467186035
"Hong Kong SAR, China",HKG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.959,0.984,1.028,1.064,1.055,1.127,1.204,1.285,1.125,1.235,1.196,1.205,1.128,1.08,1.064,0.883,0.772,0.701,0.751,..
"Hong Kong SAR, China",HKG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Hong Kong SAR, China",HKG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,83.003662109375,83.1464614868164,84.0665588378906,85.7025909423828,86.5672225952148,87.9053960567278,86.9782026085403,108.257447754558,102.779391100703,105.555217060167,107.387782928825,107.750724637681,106.78970984146,108.16398016119,105.068965517241,100.449691991786,100.161026837806,106.185208398621,..,107.160326941213
"Hong Kong SAR, China",HKG,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.73030090332,101.055946350098,100.729278564453,102.480163574219,104.338989257812,105.429219600726,104.602752580544,107.340572556762,106.884666666667,105.045690213869,105.131520708188,104.741013824885,104.80790960452,103.430995475113,102.202607278653,105.128762541806,106.033688453786,103.028312901343,..,103.152955896153
"Hong Kong SAR, China",HKG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.567,60.544,60.565,60.077,59.976,58.823,59.326,59.744,60.493,60.326,60.465,60.397,60.466,60.647,59.995,58.975,58.744,57.851,57.216,56.838
"Hong Kong SAR, China",HKG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,177.45291670355,185.185163012497,186.412407406061,193.415176806617,178.135055401704,205.322597352297,212.852416474103,215.849565476503,221.610060304774,213.090413516784,195.89760161449,187.005128888725,188.902399636639,188.339507002291,177.651315174364,176.304482446886,204.014263732608,194.486518007141,176.797005304001,181.791342240576
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1238.21447629488,1558.31562847163,1823.21976255073,2124.55483920618,2218.48541852977,3065.68348377765,3579.46442466152,3632.27254030331,3566.60284506078,3441.06808464008,3288.22269725538,3521.46943457574,3798.88326174526,3860.95353090726,4106.94856160358,3853.70288774146,4287.17313995098,4730.83484836107,4876.30774512252,4925.43048751861
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.531,67.664,67.914,68.085,68.267,68.364,68.629,68.862,69.064,69.292,69.52,69.733,69.953,70.08,70.349,68.817,67.452,70.925,71.146,..
Indonesia,IDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.018,20.943,20.968,20.511,20.375,20.362,20.611,20.41,19.643,19.091,18.569,18.138,17.54,17.146,16.909,16.674,16.417,16.204,15.941,..
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.28380661170743,1.32525502272966,1.32086532413059,1.29735043016571,1.26698625068088,1.26054140134601,1.27668830646548,1.28583816632167,1.24038001568984,1.17536091203837,1.12233981761262,1.0744882002252,1.02232939771064,0.969743409524713,0.935604959235128,0.849801187379341,0.704601321926319,0.746050469653246,0.842666137328498,0.813871513351669
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.452,2.457,2.476,2.44,2.442,2.462,2.515,2.514,2.441,2.393,2.346,2.311,2.253,2.219,2.205,2.189,2.166,2.149,2.127,..
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.2373757571669,47.0017588692457,47.7432993585496,48.4644736032029,49.16775798133,49.8521375148888,50.4830017089844,51.1593933105469,51.8307495117188,52.5002136230469,53.1720771789551,53.812557220459,54.4541015625,55.0956840515137,55.7382049560547,56.2785287648768,56.8761702464027,57.4934704226599,58.1179353397878,58.7509635387997
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,61.6382789611816,64.6422119140625,71.8545074462891,70.1684417724609,74.5035934448242,75.6519088745117,78.1330718994141,80.0926818847656,81.8896974781343,83.5559949258569,87.8423207929976,87.8191791728036,90.9455391241064,92.8120739600443,94.9467044891028,96.9345779132931,97.8441479813619,97.8167602714893,96.0002120295081,98.836444459078
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.01708984375,107.672538757324,110.421722412109,109.333679199219,110.992286682129,113.010775075983,114.684137554242,115.201069565404,111.656675108204,109.659608599994,107.983525766989,105.922391949136,104.382521256166,103.299542869882,101.264685825869,100.951933675872,100.309665446849,98.7008730463611,98.1566275726904,100.036318150714
Indonesia,IDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,34.09753036,44.3965683,55.99677658,59.24273682,62.4021759,85.55950165,107.00540161,105.85425568,102.33824921,102.00482178,96.15701294,106.40021515,110.32610321,110.71585846,118.22380829,131.8225708,158.89761353,127.44384766,131.77729797,..
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,64.399,64.208,66.227,66.373,66.047,66.583,66.913,67.416,66.757,66.624,66.578,66.314,66.694,67.652,68.238,67.401,65.868,67.018,67.899,67.927
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.0672676279992,31.0347163143166,29.4357184851264,29.8082841673732,24.1591196686279,24.2990309366408,26.3273530888836,24.5943787881769,23.9235763793605,23.6659845969367,21.1601792598059,19.0889938536664,20.1773044351106,21.0027464972455,18.5915277970883,17.3311682848923,21.4165556390653,24.5029116862832,21.7538472039177,22.18331286866
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,37812.8950199948,35991.546002862,35779.0245416427,39876.3039685725,41308.9968370512,44968.1562349739,48760.0789494211,49145.2804308193,40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40028.7341726762,40094.5599795288,34065.6438962526,33836.1756271617,32487.0778047567
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.9551219512195,82.3219512195122,82.5070731707317,82.5875609756098,82.9314634146342,82.8426829268293,82.5912195121951,83.0960975609756,83.3319512195122,83.5878048780488,83.7939024390244,83.9848780487805,84.099756097561,84.2109756097561,84.3563414634146,84.56,84.4456097560976,83.9963414634146,84.0412195121951,..
Japan,JPN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.4,8.7,8.6,8.7,8.5,8.5,8.3,8.2,8.2,8,8,7.8,7.6,7.4,7,6.8,6.6,6.3,6,..
Japan,JPN,Population growth (annual %),SP.POP.GROW,0.00939209655766336,0.0633735894181335,0.114908847726211,0.0484253945978966,-0.0124946312294096,0.0179605415195644,-0.185226486410846,-0.159710675844347,-0.144271883387076,-0.132694222147042,-0.106124993746747,-0.0511374152133631,-0.081874296046114,-0.126880068088791,-0.140464977878172,-0.294194617750067,-0.459952415807642,-0.443851919148528,-0.487370782049143,-0.435651699326323
Japan,JPN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.26,1.32,1.34,1.37,1.37,1.39,1.39,1.41,1.43,1.42,1.45,1.44,1.43,1.42,1.36,1.33,1.3,1.26,1.2,..
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.9573620483714,87.1460898958075,88.2701404492656,89.2921563808851,90.1131158718189,90.6228586840649,90.8631654434251,91.0265277326652,91.1516595654317,91.2548945132333,91.3532644103625,91.4541254852142,91.5498419685883,91.6377318609728,91.7164207898107,91.7809926267889,91.8741049279527,91.9776532428406,92.0826903891473,92.1901718034531
Japan,JPN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,101.781173706055,101.813980102539,102.200416564941,101.167999267578,101.882888793945,102.425148010254,102.670066833496,102.844802856445,102.155380249023,102.337966918945,102.344436645508,..
Japan,JPN,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,102.255889892578,102.415283203125,102.41911315918,102.216911315918,102.254829406738,102.099906921387,102.652282714844,102.736831665039,102.218322753906,102.158706665039,102.496421813965,..
Japan,JPN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2892.60473633,2763.53344727,2781.49365234,3223.29101563,3696.58422852,4071.80200195,5103.34326172,5232.36279297,4356.15527344,4121.21142578,3754.18115234,4194.22802734,4135.24316406,4265.77929688,4431.29980469,4581.60986328,4843.94433594,4201.79248047,3638.19287109,..
Japan,JPN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.418,60.423,60.395,60.155,59.864,59.579,59.249,59.012,59.245,59.443,59.499,59.986,60.444,61.446,62.008,61.947,62.053,62.502,62.9,63.3
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.8158957221159,15.6573740466117,17.2891273707229,17.2355433764071,12.41956574798,14.9185034496428,14.7744622613499,14.4147746129824,15.7841567318773,17.4186553484795,17.4367598376529,16.0579692360598,17.5914391047836,18.3149455985223,17.4635264275221,15.5331828643222,18.1091919388618,21.5464241239166,21.8515912402593,22.7689998646748
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1161.78341739977,1123.19258990684,1352.57814048911,1410.62246914058,1316.62753853678,1522.10068744154,1771.12926848792,1843.55336349889,1772.08718317132,1736.70535682101,1639.85274740652,1742.66799324117,1853.05122713319,1912.73809378187,1750.9977188915,1751.78249168214,2222.04819501897,2069.7671726925,2177.70125812262,2288.63471423684
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.517,65.601,65.677,65.746,65.808,65.859,65.896,65.908,65.898,65.869,65.831,65.799,65.787,65.807,65.866,65.205,64.148,66.269,66.473,..
Kiribati,KIR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.181,29.738,30.347,30.831,31.084,31.247,31.427,30.798,30.046,29.313,28.858,28.508,28.275,28.112,27.826,27.355,26.909,26.403,25.813,..
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,2.00913413829946,2.00156137723437,2.02990862877029,2.08839816441385,2.1311838506713,2.07935139998903,1.77163616343889,1.46864224692138,1.37450090282755,1.29865154429976,1.28285862528713,1.41358025249878,1.50534982546091,1.49285448135933,1.4934933399344,1.74230469268591,1.79039347594032,1.61644031663411,1.56733842415292,1.48889841912877
Kiribati,KIR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.76,3.815,3.865,3.899,3.905,3.898,3.878,3.768,3.643,3.521,3.438,3.375,3.339,3.318,3.29,3.254,3.219,3.182,3.147,..
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.5443274444527,43.7349826427011,44.6212141757087,45.9461325515373,47.3510238975116,48.4603839564718,49.1228169536795,49.5800786695548,49.9687043258795,50.3909308922385,50.9541970402064,51.7710553002321,52.9734697275451,54.5004023142497,56.2846727145489,58.4123714112748,59.6364645301985,60.5739126559419,61.5244676194408,62.4620431275642
Kiribati,KIR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,85.8441390991211,84.0447463989258,83.7022018432617,82.9311904907227,..,..,..,..,..,..,..,..,..,..,..,..,87.142166928373,88.6853008111105,94.7441990494828,90.2786712646484
Kiribati,KIR,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.628982543945,107.576568603516,104.204116821289,105.912109375,102.407890319824,..,..,..,..,109.117865085248,105.430103966625,108.727858293076,103.304250974568,..,..,105.717202654416,103.688433251616,102.156527494347,97.3655383941286,95.2685003274394
Kiribati,KIR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,131.88641357,126.86061859,148.0586853,190.33927917,167.97206116,133.15927124,141.5138092,146.6194458,154.34346008,155.38656616,118.3345871,157.72897339,179.57881165,208.73831177,177.93025208,239.24353027,263.09573364,217.68276978,238.12675476,..
Kiribati,KIR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.1424002467431,10.2017715096442,15.4500534320184,14.112261178299,14.13655487209,11.5662838339229,13.1677892148858,12.7658673497178,10.9650785452345,12.0327586295851,13.9574518328745,16.6172864509399,13.2563228230304,9.05069608775785,14.9824049433267,10.4199806231949,3.77022059528533,7.60477631122431,5.92015763569494,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.168,69.061,69.021,69.303,69.702,70.246,70.772,71.317,71.867,72.451,72.825,72.971,73.034,73.02,72.928,72.783,73.437,73.641,73.642,..
"Korea, Dem. People's Rep.",PRK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.903,14.021,13.856,13.923,13.403,13.294,13.273,13.316,13.357,13.411,13.423,13.458,13.474,13.427,13.405,13.391,13.267,13.149,12.947,..
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,0.581650142448516,0.523597022459874,0.495725212967157,0.478578548402947,0.458128289665172,0.436879111426513,0.44171264179715,0.452614172409074,0.465850679497933,0.479753931920185,0.486366779009783,0.479685660941037,0.463479822191171,0.438418123483477,0.409804313568107,0.378273559953142,0.36747843663433,0.366471008261931,0.338821174570736,0.304699893187806
"Korea, Dem. People's Rep.",PRK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.872,1.936,1.943,1.97,1.905,1.89,1.883,1.882,1.877,1.874,1.863,1.856,1.848,1.834,1.825,1.821,1.806,1.797,1.78,..
"Korea, Dem. People's Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.7506437119853,59.8339025655097,59.926906023448,60.0310692203612,60.1544414620403,60.307007469148,60.4836230684404,60.6781140779735,60.8843063158034,61.0940947540873,61.3247571174501,61.5681351428803,61.8206076091402,62.0826119807623,62.3542226611578,62.6355140538495,62.926560562457,63.2274365906829,63.5382165423021,63.8589748211522
"Korea, Dem. People's Rep.",PRK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,94.2515411376953,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,101.156799316406,..,..,..,..,..,..,..,..,92.0648422241211,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,82.04,82.069,82.099,82.053,82.078,82.094,82.088,82.072,82.061,82.051,82.081,82.02,82.094,82.179,82.18,80.618,80.711,82.149,82.162,82.162
"Korea, Dem. People's Rep.",PRK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,20167.0474902506,22609.7059431449,25078.4853957105,22252.3125108061,19937.3029137734,24071.2620526362,26175.2398553363,26600.5477433903,28449.3591104972,30667.0912467447,30171.7906545222,30832.0628072516,33296.9845439195,35363.9508228687,33826.9443301597,33645.7719545073,37518.4635305697,34822.4048404971,35674.095995632,36238.639908315
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.1682926829268,78.6682926829268,79.119512195122,79.5170731707317,79.9682926829268,80.1170731707317,80.5682926829269,80.819512195122,81.2707317073171,81.7219512195122,82.0243902439024,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,83.4268292682927,83.5268292682927,82.6804878048781,83.4292682926829,..
"Korea, Rep.",KOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9,9.2,10.1,9.4,9,9.4,9.4,9.6,8.6,8.6,8.6,7.9,7,6.4,5.9,5.3,5.1,4.9,4.5,..
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.211997784117548,0.525199940498775,0.505234032920336,0.759316681850927,0.514682827535803,0.49822508440111,0.768971758582589,0.525713660600414,0.455218622164662,0.628149861433639,0.527288497407793,0.396851823381145,0.280968018301691,0.433519027613049,0.347874968577526,0.137869266247028,-0.128757315474928,-0.187486566698935,0.077477253324535,0.0743178674548815
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.085,1.132,1.259,1.192,1.149,1.226,1.244,1.297,1.187,1.205,1.239,1.172,1.052,0.977,0.918,0.837,0.808,0.778,0.721,..
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.3901352283669,81.566462110512,81.712125801927,81.8350833138518,81.9245045084002,81.9685075986486,81.9615408086376,81.9087898200378,81.8269383502703,81.7315682816954,81.639489860678,81.5559241797057,81.471030429984,81.3823523035196,81.2901063535619,81.1759595622913,81.1616526507785,81.1624941626873,81.1645551720421,81.1682528469686
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.2146224975586,96.7785415649414,96.7113800048828,96.3489303588867,96.8854293823242,97.2930603027344,97.5294189453125,97.3674163818359,97.8287506103516,98.5806732177734,98.5931930541992,98.7179565429688,99.105583190918,99.3186569213867,98.3813018798828,97.0888214111328,98.0692291259766,97.8181304931641,96.2983932495117,..
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.344917297363,100.363288879395,100.793983459473,101.344970703125,101.050827026367,100.80436706543,100.998878479004,101.147590637207,100.268768310547,99.4568099975586,100.062088012695,99.7160110473633,98.6247100830078,98.6656723022461,99.6388168334961,99.217903137207,98.6079330444336,99.0050201416016,100.301467895508,..
"Korea, Rep.",KOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,944.55078125,1130.53796387,1256.36437988,1186.375,1150.97253418,1417.10913086,1570.54943848,1603.93432617,1738.80847168,1922.98803711,1950.89575195,2042.72949219,2258.15307617,2523.04003906,2602.4831543,2699.6640625,3125.82714844,3078.55151367,3043.87329102,3136.78564453
"Korea, Rep.",KOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,61.558,61.463,61.317,60.813,60.224,60.334,60.636,60.928,61.4,62.277,62.58,62.626,62.91,62.757,62.994,62.274,62.55,63.794,64.266,64.465
"Korea, Rep.",KOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.1271966602876,34.4457182771661,36.0414909532161,45.8471508377288,43.5106195264818,45.2718606886955,51.2813207677942,52.0235312085188,49.2338591040691,45.7876203673052,40.9681314540182,38.1129875583911,38.8488899920532,39.4523497931837,37.0413266370488,34.6152001987888,39.3388192669479,45.294860984133,41.3214807367697,44.3582383593234
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,466.061506997741,579.391947440719,697.323013673925,885.747376088762,935.03237283283,1125.91610151261,1361.54704394913,1563.5650771337,1812.51774424651,1981.03910900473,2121.01339097363,2303.22156035363,2432.43059478511,2545.1075420815,2589.32081035237,2583.77730696131,2526.05105018529,2046.40440255621,2066.94979776957,2123.97909415109
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.688,61.074,61.694,62.248,63.023,63.69,64.505,65.126,65.723,66.35,66.688,67.014,67.345,67.594,67.911,68.339,67.807,68.715,68.964,..
Lao PDR,LAO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.788,28.365,28.124,27.882,27.569,27.195,26.777,26.174,25.623,25.049,24.962,24.567,24.117,23.599,23.151,22.618,22.147,21.693,21.271,..
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,1.50884118892528,1.58338798520366,1.54812352499039,1.5195940495706,1.49588633029834,1.47192872108695,1.44814949802327,1.42735442034268,1.40755477426746,1.37876842701215,1.45836474920589,1.56317561333482,1.57029722559747,1.55377801997365,1.52576304616693,1.49338675171473,1.44141640887407,1.40971670105791,1.39237667233214,1.35832703035837
Lao PDR,LAO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.685,3.559,3.438,3.331,3.229,3.137,3.049,2.953,2.872,2.802,2.796,2.744,2.691,2.633,2.589,2.535,2.494,2.455,2.421,..
Lao PDR,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.3224977292697,28.0378756242097,28.7343050001346,29.4034348148069,30.0420311503825,30.6468600890172,31.2146877128668,31.7422801040872,32.2264033448341,32.6638235172635,33.1240204432199,33.8267455533474,34.5115346444216,35.2050070032013,35.9072880879451,36.6185033569111,37.338778268357,38.0682382805397,38.8070088517156,39.5552154401406
Lao PDR,LAO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,42.9863014221191,42.2330513000488,43.0343399047852,44.126880645752,45.6930198669434,47.3594398498535,46.3030907447649,49.0350189208984,52.6759359354755,58.0247383117676,62.2967936554274,64.7630026961054,66.0411073482017,66.1528570578416,64.986385458831,62.4493058083911,59.8530595325837,56.8782044614964,54.4330611689851,51.8523602531839
Lao PDR,LAO,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.026527404785,110.817306518555,112.471809387207,114.984016418457,117.407089233398,119.705680847168,119.074599302583,118.414315740965,118.408152699995,117.425464096562,114.302879123065,110.502812681423,107.444972491228,104.275413158198,101.978544594664,100.27766790602,99.1101994809825,95.6988495024876,95.0382534939216,93.8514019047136
Lao PDR,LAO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,17.33082581,19.22654533,24.56666374,26.74945259,35.71521378,34.52460861,27.11878395,32.46548843,43.49770355,45.53330612,52.04236603,54.3762207,61.42248535,57.1708374,67.57865143,51.96581268,68.61697388,41.34779739,27.41773605,..
Lao PDR,LAO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,61.326,61.189,61.07,60.945,60.825,60.682,60.547,60.411,60.272,60.14,60.016,59.898,59.782,60.989,62.207,62.912,64.618,66.001,65.99,65.989
Lao PDR,LAO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.9637357220067,38.1550775230179,33.6143130828635,33.1540804750868,30.0830696746432,35.384026037956,40.3431560976816,37.8767283501759,38.1731033983004,40.7545466511497,33.9522573081909,33.209427456122,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,25681.2167315221,29813.7877167933,35400.2334659409,38888.5118044503,40354.2810293673,52596.2250160214,67046.7284292101,76058.0224963659,87107.8313063626,88355.3181764446,69902.9605741233,68911.6755919628,77570.9876166977,83588.2875009014,81882.6964523869,36883.6652578543,44884.8961602393,36806.891255461,67216.3631112124,72004.7437020733
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.3414634146341,81.7292682926829,81.7292682926829,82.0268292682927,82.1756097560976,82.2731707317073,82.4707317073171,82.4707317073171,82.7219512195122,83.0219512195122,83.2243902439024,83.2756097560976,83.5268292682927,83.6780487804878,83.9292682926829,84.1292682926829,83.7292682926829,83.0804878048781,83.1804878048781,..
"Macao SAR, China",MAC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.8,8.1,8.7,8.7,8.9,9.5,10.6,12.9,11.1,11.8,11,11,10.1,9,8.9,8.1,7.4,6.4,5.5,..
"Macao SAR, China",MAC,Population growth (annual %),SP.POP.GROW,4.05140517951681,5.22537622408586,4.31524098841543,3.73065116368133,-1.05978494919527,0.373134761285818,2.31926463992749,3.27546059752472,4.13923548132925,4.91199595786127,3.3531529872349,1.48219480492074,-0.630334933532746,1.60639880582531,1.96865626033754,1.9744268917359,-0.424008238139362,-0.764822083825685,0.221222713921319,1.20077588622782
"Macao SAR, China",MAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.912,0.954,1.008,0.979,1.004,1.07,1.15,1.357,1.15,1.224,1.142,1.138,1.021,0.915,0.899,0.841,0.756,0.68,0.586,..
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Macao SAR, China",MAC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.0361480712891,92.9831237792969,94.0301895141602,89.8171920776367,89.3067169189453,91.1610379698531,94.9301234316026,97.4283454689247,98.6075581395349,101.75873015873,100.96644295302,99.4636678200692,97.4219858156028,92.7108013937282,90.6689895470383,88.5771812080537,88.5480769230769,90.2211838006231,92.5810397553517,94.6616766467066
"Macao SAR, China",MAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.854553222656,100.32633972168,101.569869995117,102.432548522949,101.260093688965,101.166413677399,102.676451543276,99.3245614035088,99.6905829596413,100.713656387665,99.8024691358025,101.287356321839,105.325925925926,101.238255033557,96.2426035502959,92.7896174863388,89.070351758794,84.9676674364896,86.4246575342466,89.8103044496487
"Macao SAR, China",MAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.911,65.85,68.597,69.757,69.968,69.986,70.867,70.739,70.859,71.403,70.806,70.062,69.862,70.082,69.789,68.672,68.924,66.648,67.971,68.278
